receiver_window_size,tm
32768,1681190271.6461422
16384,1681190271.6491342
8192,1681190271.6491342
4096,1681190271.6501317
8192,1681190271.651129
16384,1681190271.651129
8192,1681190271.6516874
4096,1681190271.6526883
2048,1681190271.6526883
4096,1681190271.6526883
2048,1681190271.6733646
4096,1681190271.6770117
8192,1681190271.6860142
4096,1681190271.687011
2048,1681190271.6890059
4096,1681190271.6900017
8192,1681190271.6910024
4096,1681190271.6910024
8192,1681190271.6929932
16384,1681190271.6959853
8192,1681190271.6980462
4096,1681190271.6990185
2048,1681190271.7000153
4096,1681190271.7010307
8192,1681190271.7040124
16384,1681190271.7050114
32768,1681190271.7193706
16384,1681190271.7284741
8192,1681190271.7284741
4096,1681190271.7294705
8192,1681190271.7294705
4096,1681190271.730468
2048,1681190271.7337902
1024,1681190271.7347786
2048,1681190271.7347786
4096,1681190271.737771
8192,1681190271.752093
16384,1681190271.7660353
32768,1681190271.7680283
16384,1681190271.7902098
8192,1681190271.7912447
4096,1681190271.7922554
2048,1681190271.7942405
1024,1681190271.7951965
2048,1681190271.8013196
4096,1681190271.8025775
8192,1681190271.8035786
16384,1681190271.8055725
32768,1681190271.8061066
16384,1681190271.8679447
8192,1681190271.8679447
16384,1681190271.8699405
32768,1681190271.8709416
16384,1681190271.8771923
32768,1681190271.877697
16384,1681190271.879636
8192,1681190271.879636
16384,1681190271.8806376
8192,1681190271.8806376
16384,1681190271.8816347
8192,1681190271.892794
16384,1681190271.8933299
32768,1681190271.896075
16384,1681190271.9090679
32768,1681190271.9103117
16384,1681190271.9120083
8192,1681190271.9124475
16384,1681190271.9149013
32768,1681190271.918424
16384,1681190271.994417
8192,1681190272.018414
16384,1681190272.0191495
8192,1681190272.0215266
4096,1681190272.0219545
8192,1681190272.022378
16384,1681190272.0235865
32768,1681190272.0336494
16384,1681190272.0860887
8192,1681190272.0860887
4096,1681190272.0870924
2048,1681190272.0886424
1024,1681190272.0886424
2048,1681190272.089643
4096,1681190272.089643
2048,1681190272.0906405
1024,1681190272.0906405
2048,1681190272.0916367
4096,1681190272.0957127
8192,1681190272.096946
16384,1681190272.1123583
32768,1681190272.1251638
16384,1681190272.1780329
8192,1681190272.1780329
16384,1681190272.17903
8192,1681190272.17903
16384,1681190272.1800256
32768,1681190272.181023
16384,1681190272.1820219
32768,1681190272.183019
16384,1681190272.183019
8192,1681190272.1840165
16384,1681190272.1840165
8192,1681190272.185015
4096,1681190272.185015
8192,1681190272.185015
4096,1681190272.1860108
8192,1681190272.1860108
4096,1681190272.187008
8192,1681190272.187008
16384,1681190272.1880045
32768,1681190272.1900003
16384,1681190272.2069566
8192,1681190272.2209547
4096,1681190272.2219186
2048,1681190272.2229154
1024,1681190272.2369223
2048,1681190272.2378776
4096,1681190272.2398713
8192,1681190272.2398713
16384,1681190272.2418914
32768,1681190272.2428641
16384,1681190272.2448587
8192,1681190272.2458563
16384,1681190272.246854
8192,1681190272.246854
4096,1681190272.249846
8192,1681190272.25184
16384,1681190272.2528408
32768,1681190272.2528408
16384,1681190272.3318675
8192,1681190272.3318675
4096,1681190272.3328652
2048,1681190272.3348587
4096,1681190272.3368685
2048,1681190272.3378658
1024,1681190272.3398468
2048,1681190272.3398468
1024,1681190272.3408444
2048,1681190272.3418417
4096,1681190272.34284
8192,1681190272.34284
16384,1681190272.3448339
32768,1681190272.359827
16384,1681190272.3805792
8192,1681190272.3805792
4096,1681190272.3815768
2048,1681190272.3815768
4096,1681190272.3825743
8192,1681190272.384587
16384,1681190272.384587
32768,1681190272.3865657
16384,1681190272.4126747
32768,1681190272.413447
16384,1681190272.4164212
8192,1681190272.4164212
16384,1681190272.4174228
32768,1681190272.4184208
16384,1681190272.4184208
32768,1681190272.4184208
16384,1681190272.4587622
32768,1681190272.4597092
16384,1681190272.4843767
8192,1681190272.4863744
16384,1681190272.488361
32768,1681190272.4903638
16384,1681190272.4923732
8192,1681190272.495035
16384,1681190272.4960468
32768,1681190272.497479
16384,1681190272.5225036
32768,1681190272.5235038
16384,1681190272.5244994
8192,1681190272.5255089
16384,1681190272.526502
8192,1681190272.526502
16384,1681190272.5274913
8192,1681190272.5274913
16384,1681190272.5284882
8192,1681190272.5284882
16384,1681190272.5284882
32768,1681190272.5294867
16384,1681190272.6102223
32768,1681190272.612013
16384,1681190272.673432
32768,1681190272.674432
16384,1681190272.68086
8192,1681190272.68086
16384,1681190272.681879
8192,1681190272.681879
4096,1681190272.6854963
2048,1681190272.6860156
4096,1681190272.6860156
8192,1681190272.6870174
16384,1681190272.6880531
32768,1681190272.6890106
16384,1681190272.7050552
32768,1681190272.7077012
16384,1681190272.7116098
8192,1681190272.7116098
16384,1681190272.7126105
8192,1681190272.7126105
16384,1681190272.7136037
32768,1681190272.7143717
16384,1681190272.7143717
32768,1681190272.7150652
16384,1681190272.759041
8192,1681190272.7600372
16384,1681190272.7600372
8192,1681190272.7600372
4096,1681190272.7801845
8192,1681190272.7811959
4096,1681190272.786182
2048,1681190272.787174
4096,1681190272.787174
2048,1681190272.788171
4096,1681190272.7901647
8192,1681190272.7915485
16384,1681190272.8112845
8192,1681190272.814605
4096,1681190272.814605
2048,1681190272.815606
4096,1681190272.815606
2048,1681190272.8166018
4096,1681190272.817599
8192,1681190272.8188992
16384,1681190272.8198988
32768,1681190272.8198988
16384,1681190272.8468912
8192,1681190272.8468912
16384,1681190272.847889
32768,1681190272.8488863
16384,1681190272.8587065
8192,1681190272.8609083
4096,1681190272.8609083
8192,1681190272.8619092
4096,1681190272.8619092
8192,1681190272.862739
4096,1681190272.8747525
8192,1681190272.8757498
16384,1681190272.8770313
32768,1681190272.8780324
16384,1681190272.8850126
32768,1681190272.8860116
16384,1681190272.8860116
32768,1681190272.887008
16384,1681190272.8883195
8192,1681190272.8883195
16384,1681190272.8893197
8192,1681190272.8893197
16384,1681190272.8893197
8192,1681190272.890317
16384,1681190272.890317
8192,1681190272.890317
4096,1681190272.906411
8192,1681190272.9074078
16384,1681190272.9093795
32768,1681190272.9093795
16384,1681190273.0004172
32768,1681190273.0034087
16384,1681190273.0061498
8192,1681190273.0061498
16384,1681190273.007151
8192,1681190273.007151
4096,1681190273.008148
8192,1681190273.0091455
16384,1681190273.0101423
32768,1681190273.01114
16384,1681190273.03875
8192,1681190273.041472
4096,1681190273.041472
8192,1681190273.0424697
4096,1681190273.0424697
8192,1681190273.0424697
4096,1681190273.043466
2048,1681190273.061882
4096,1681190273.0648751
8192,1681190273.0688682
16384,1681190273.0708628
32768,1681190273.0738516
16384,1681190273.1312737
8192,1681190273.1312737
16384,1681190273.1322749
32768,1681190273.1322749
16384,1681190273.1332715
32768,1681190273.1342678
16384,1681190273.1342678
8192,1681190273.1352675
4096,1681190273.1352675
8192,1681190273.136265
16384,1681190273.1372616
32768,1681190273.1372616
16384,1681190273.1921198
8192,1681190273.1921198
4096,1681190273.1931176
2048,1681190273.1941192
4096,1681190273.1941192
2048,1681190273.1941192
1024,1681190273.1961083
2048,1681190273.1971097
4096,1681190273.198105
8192,1681190273.198105
16384,1681190273.1991026
32768,1681190273.1991026
16384,1681190273.2001002
8192,1681190273.2001002
4096,1681190273.2001002
2048,1681190273.2010963
4096,1681190273.2040887
2048,1681190273.2060845
1024,1681190273.2070816
2048,1681190273.2080796
1024,1681190273.2080796
2048,1681190273.2090774
4096,1681190273.2110736
8192,1681190273.2370389
16384,1681190273.240995
32768,1681190273.2639728
16384,1681190273.2679236
8192,1681190273.268924
16384,1681190273.268924
8192,1681190273.2699218
16384,1681190273.2699218
8192,1681190273.279506
4096,1681190273.2845047
2048,1681190273.2854972
1024,1681190273.3108923
2048,1681190273.3129108
4096,1681190273.3235734
8192,1681190273.325574
4096,1681190273.3265696
8192,1681190273.3275712
4096,1681190273.3285656
8192,1681190273.329562
4096,1681190273.3305588
2048,1681190273.3315566
4096,1681190273.332554
2048,1681190273.3425274
1024,1681190273.3445222
2048,1681190273.346517
4096,1681190273.3475146
8192,1681190273.37245
16384,1681190273.3804295
32768,1681190273.3814278
16384,1681190273.4066284
32768,1681190273.4086628
16384,1681190273.415171
8192,1681190273.415171
4096,1681190273.4349344
8192,1681190273.4359314
16384,1681190273.4389918
32768,1681190273.4511473
16384,1681190273.4584715
32768,1681190273.4594693
16384,1681190273.4617963
8192,1681190273.4617963
16384,1681190273.462798
8192,1681190273.462798
4096,1681190273.463796
8192,1681190273.463796
4096,1681190273.4811306
2048,1681190273.4881997
1024,1681190273.4902694
2048,1681190273.492203
1024,1681190273.4941952
2048,1681190273.4981844
1024,1681190273.5001829
2048,1681190273.5031724
4096,1681190273.506165
8192,1681190273.508379
16384,1681190273.527678
32768,1681190273.5337887
16384,1681190273.5490534
8192,1681190273.5490534
4096,1681190273.550049
8192,1681190273.5530634
16384,1681190273.5547457
32768,1681190273.5557468
16384,1681190273.574334
32768,1681190273.5753317
16384,1681190273.5813167
8192,1681190273.5823128
4096,1681190273.6058705
8192,1681190273.6068714
16384,1681190273.60787
32768,1681190273.6088927
16384,1681190273.6118586
32768,1681190273.6148498
16384,1681190273.6162164
32768,1681190273.6182108
16384,1681190273.6193504
8192,1681190273.6193504
16384,1681190273.620351
8192,1681190273.620351
16384,1681190273.6213481
32768,1681190273.6213481
16384,1681190273.6228435
8192,1681190273.6231468
16384,1681190273.6231468
8192,1681190273.6231468
4096,1681190273.6370194
8192,1681190273.638025
16384,1681190273.6391191
32768,1681190273.6529396
16384,1681190273.6590004
8192,1681190273.6590004
16384,1681190273.6598692
8192,1681190273.6598692
16384,1681190273.6608703
32768,1681190273.6626267
16384,1681190273.6644282
8192,1681190273.6644282
4096,1681190273.6644282
2048,1681190273.66543
4096,1681190273.6664293
2048,1681190273.6674297
1024,1681190273.6674297
2048,1681190273.6684282
1024,1681190273.6684282
2048,1681190273.67142
1024,1681190273.67142
2048,1681190273.6724474
4096,1681190273.6734185
8192,1681190273.6744256
16384,1681190273.6744256
32768,1681190273.6754184
16384,1681190273.7000873
32768,1681190273.7011144
16384,1681190273.70308
8192,1681190273.70308
4096,1681190273.704077
8192,1681190273.70482
16384,1681190273.7072752
32768,1681190273.7072752
16384,1681190273.7147465
8192,1681190273.7157137
4096,1681190273.71671
2048,1681190273.7177355
4096,1681190273.7197294
8192,1681190273.7207296
16384,1681190273.7207296
32768,1681190273.7216976
16384,1681190273.7320094
32768,1681190273.7320094
16384,1681190273.739767
8192,1681190273.739767
4096,1681190273.7616205
8192,1681190273.7626684
16384,1681190273.7656162
32768,1681190273.7666135
16384,1681190273.8433611
32768,1681190273.8457391
16384,1681190273.8492644
8192,1681190273.8492644
4096,1681190273.8711727
8192,1681190273.8730583
16384,1681190273.8746517
32768,1681190273.87569
16384,1681190273.9519675
32768,1681190273.962943
16384,1681190273.9639368
32768,1681190273.965931
16384,1681190273.9689226
32768,1681190273.9699228
16384,1681190273.974913
8192,1681190273.974913
4096,1681190273.9759064
8192,1681190273.977902
16384,1681190273.9788983
32768,1681190273.979896
16384,1681190273.996189
32768,1681190273.9971824
16384,1681190273.9995985
8192,1681190274.0005958
4096,1681190274.0005958
8192,1681190274.0015936
4096,1681190274.0121605
8192,1681190274.013174
16384,1681190274.0151525
32768,1681190274.0272758
16384,1681190274.1205962
8192,1681190274.1215916
4096,1681190274.121947
8192,1681190274.1237237
16384,1681190274.125488
32768,1681190274.12649
16384,1681190274.1386023
8192,1681190274.1396008
16384,1681190274.1396008
8192,1681190274.141594
16384,1681190274.1420553
8192,1681190274.1520925
4096,1681190274.1550896
2048,1681190274.156082
1024,1681190274.1570792
2048,1681190274.1580765
4096,1681190274.1590738
2048,1681190274.1590738
1024,1681190274.160072
2048,1681190274.161069
1024,1681190274.161069
2048,1681190274.1620662
1024,1681190274.1620662
2048,1681190274.166055
1024,1681190274.170048
2048,1681190274.1710446
4096,1681190274.176032
2048,1681190274.1770277
1024,1681190274.1770277
2048,1681190274.1790228
1024,1681190274.1800194
2048,1681190274.1810193
4096,1681190274.1850076
8192,1681190274.1999693
16384,1681190274.2109387
32768,1681190274.2119365
16384,1681190274.267826
32768,1681190274.268406
16384,1681190274.2722385
8192,1681190274.2722385
4096,1681190274.2732384
8192,1681190274.2732384
4096,1681190274.294513
8192,1681190274.2955105
16384,1681190274.297467
32768,1681190274.297467
16384,1681190274.3261297
32768,1681190274.3266728
16384,1681190274.3281107
8192,1681190274.3281107
16384,1681190274.3291116
32768,1681190274.3298042
16384,1681190274.3337977
8192,1681190274.3337977
4096,1681190274.334794
2048,1681190274.334794
4096,1681190274.335792
2048,1681190274.335792
1024,1681190274.3367891
2048,1681190274.3489726
1024,1681190274.3539658
2048,1681190274.3579493
4096,1681190274.362933
8192,1681190274.3639302
16384,1681190274.3659246
32768,1681190274.3878791
16384,1681190274.4760394
32768,1681190274.4790313
16384,1681190274.564947
32768,1681190274.5679395
16384,1681190274.5725045
8192,1681190274.5735016
16384,1681190274.5735016
8192,1681190274.5877116
16384,1681190274.589649
32768,1681190274.6015735
16384,1681190274.6205204
8192,1681190274.6255124
4096,1681190274.6265082
2048,1681190274.6294963
4096,1681190274.6364887
8192,1681190274.6434586
16384,1681190274.6454527
32768,1681190274.652438
16384,1681190274.6839018
32768,1681190274.6899323
16384,1681190274.7098315
8192,1681190274.7108328
16384,1681190274.7118254
8192,1681190274.7128263
16384,1681190274.7148182
8192,1681190274.72965
16384,1681190274.7327044
32768,1681190274.741616
16384,1681190274.7792702
8192,1681190274.7802014
4096,1681190274.7922428
8192,1681190274.7961583
16384,1681190274.7992077
32768,1681190274.8021486
16384,1681190274.8041375
8192,1681190274.824123
16384,1681190274.827164
8192,1681190274.8370786
4096,1681190274.8380868
8192,1681190274.8410704
4096,1681190274.8420744
2048,1681190274.847114
4096,1681190274.8530445
8192,1681190274.858027
16384,1681190274.8600252
32768,1681190274.8620615
16384,1681190274.9678104
32768,1681190274.9698024
16384,1681190274.999716
8192,1681190275.001754
4096,1681190275.0027509
2048,1681190275.0037072
1024,1681190275.0047047
2048,1681190275.007738
4096,1681190275.0097332
8192,1681190275.0106888
16384,1681190275.0116854
32768,1681190275.0146813
16384,1681190275.0438347
32768,1681190275.045846
16384,1681190275.052775
8192,1681190275.053768
16384,1681190275.0547721
8192,1681190275.0557723
4096,1681190275.0587645
8192,1681190275.0617464
4096,1681190275.0628042
8192,1681190275.064913
16384,1681190275.0692816
32768,1681190275.0702152
16384,1681190275.1101198
32768,1681190275.1251254
16384,1681190275.1300569
8192,1681190275.1311185
4096,1681190275.1350431
8192,1681190275.140042
4096,1681190275.1420844
8192,1681190275.1440787
16384,1681190275.1520083
32768,1681190275.1530068
16384,1681190275.1639695
8192,1681190275.1649718
16384,1681190275.1659703
8192,1681190275.1689568
4096,1681190275.1699526
2048,1681190275.1719513
4096,1681190275.1729438
2048,1681190275.174938
4096,1681190275.174938
2048,1681190275.1759348
4096,1681190275.176932
8192,1681190275.178927
16384,1681190275.1799242
32768,1681190275.180922
16384,1681190275.2138376
32768,1681190275.2158368
16384,1681190275.2607157
32768,1681190275.2627132
16384,1681190275.2647076
8192,1681190275.2647076
4096,1681190275.2686963
8192,1681190275.2706919
4096,1681190275.2716887
8192,1681190275.2716887
4096,1681190275.2726862
2048,1681190275.2726862
4096,1681190275.2736845
8192,1681190275.2756784
16384,1681190275.2896702
8192,1681190275.2936578
4096,1681190275.2936578
8192,1681190275.2946296
4096,1681190275.2946296
8192,1681190275.295627
16384,1681190275.295627
8192,1681190275.2965422
4096,1681190275.3057854
8192,1681190275.3064392
16384,1681190275.3082516
32768,1681190275.3082516
16384,1681190275.3092518
8192,1681190275.3102496
4096,1681190275.3218327
2048,1681190275.3407826
1024,1681190275.344732
2048,1681190275.3467295
4096,1681190275.3507152
8192,1681190275.3537104
16384,1681190275.3566926
32768,1681190275.3696659
16384,1681190275.4195352
32768,1681190275.4205244
16384,1681190275.4285052
8192,1681190275.4295022
4096,1681190275.4304996
